ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT ( lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);Temperature ( °C);Level (%);Voltage (Volt);Time since start in ms ; 
-6.258; 7.4671; -0.4227; 0.016; -0.0703; -0.1215; 4.4451; 25.75; -41.07; 12.02; 252.26; -53.58; 82.06; 48.308; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 11646; 
-6.258; 7.4671; -0.4227; 0.0011; -0.2867; -0.0554; 4.4451; 27.45; -40.07; 11.51; 252.26; -53.58; 82.06; 48.407; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 11769; 
-6.0099; 7.2205; 0.2135; 0.0011; -0.2867; -0.0554; 4.4451; 27.45; -40.07; 11.51; 252.26; -53.58; 82.06; 48.407; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 11870; 
-6.0099; 7.2205; 0.2135; -0.2121; 0.0021; 0.1194; 4.4451; 27.45; -40.07; 11.51; 252.26; -53.58; 82.06; 48.407; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 11970; 
-6.4384; 6.8116; 0.6519; -0.2121; 0.0021; 0.1194; 4.4451; 26.75; -40.87; 9.58; 242.32; -50.09; 86.44; 48.407; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12070; 
-6.4384; 6.8116; 0.6519; -0.1524; 0.0021; 0.1865; 4.4451; 26.75; -40.87; 9.58; 242.32; -50.09; 86.44; 58.378; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12172; 
-5.9099; 7.4481; 0.7697; -0.1524; 0.0021; 0.1865; 4.4451; 26.75; -40.87; 9.58; 242.32; -50.09; 86.44; 58.378; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12272; 
-5.9099; 7.4481; 0.7697; -0.5766; 0.4871; 0.1162; 4.4451; 24.35; -42.98; 7.75; 242.32; -50.09; 86.44; 58.378; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12391; 
-5.5395; 7.9745; 1.2842; -0.5766; 0.4871; 0.1162; 4.4451; 24.35; -42.98; 7.75; 242.32; -50.09; 86.44; 50.936; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12492; 
-5.5395; 7.9745; 1.2842; 0.0117; 0.0394; 0.3091; 4.4451; 21.05; -44.38; 5.92; 220.24; -53.12; 82.11; 50.936; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12607; 
-5.6407; 7.6322; 1.2959; 0.0117; 0.0394; 0.3091; 4.4451; 21.05; -44.38; 5.92; 220.24; -53.12; 82.11; 50.936; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12707; 
-5.6407; 7.6322; 1.2959; -0.0298; -0.2153; 0.1119; 4.4451; 21.05; -44.38; 5.92; 220.24; -53.12; 82.11; 48.563; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12814; 
-4.7062; 8.048; 1.2412; -0.0298; -0.2153; 0.1119; 4.4451; 18.25; -45.38; 4.5; 220.24; -53.12; 82.11; 48.563; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 12915; 
-4.7062; 8.048; 1.2412; -0.048; -0.2388; -0.048; 4.4451; 18.25; -45.38; 4.5; 220.24; -53.12; 82.11; 48.563; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13015; 
-4.379; 8.6086; 1.4927; -0.048; -0.2388; -0.048; 4.4451; 18.25; -45.38; 4.5; 220.24; -53.12; 82.11; 48.563; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13115; 
-4.379; 8.6086; 1.4927; -0.0032; -0.1535; -0.1194; 4.4451; 18.95; -45.28; 2.67; 218.61; -57.92; 77.8; 47.51; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13245; 
-4.6652; 7.7859; 2.1224; -0.0032; -0.1535; -0.1194; 4.4451; 18.95; -45.28; 2.67; 218.61; -57.92; 77.8; 47.51; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13345; 
-4.6652; 7.7859; 2.1224; 0.1727; 0.3794; 0.1247; 4.4451; 20.15; -45.68; 3.08; 218.61; -57.92; 77.8; 47.51; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13452; 
-5.2455; 7.6266; 2.172; 0.1727; 0.3794; 0.1247; 4.4451; 20.15; -45.68; 3.08; 218.61; -57.92; 77.8; 49.917; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13553; 
-5.2455; 7.6266; 2.172; 0.3603; -0.0906; -0.2377; 4.4451; 20.15; -45.68; 3.08; 218.61; -57.92; 77.8; 49.917; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13668; 
-5.1105; 7.7194; 1.2252; 0.3603; -0.0906; -0.2377; 4.4451; 21.15; -45.28; 7.96; 239.05; -58.63; 73.26; 49.917; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13768; 
-5.1105; 7.7194; 1.2252; 0.7866; -0.048; 0.2633; 4.4451; 21.15; -45.28; 7.96; 239.05; -58.63; 73.26; 66.02; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13869; 
-4.8709; 7.9847; 0.0724; 0.7866; -0.048; 0.2633; 4.4451; 21.15; -45.28; 7.96; 239.05; -58.63; 73.26; 66.02; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 13983; 
-4.8709; 7.9847; 0.0724; -0.016; 0.4541; 0.2867; 4.4451; 18.35; -44.58; 14.46; 239.05; -58.63; 73.26; 66.02; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 14099; 
-3.878; 8.6833; 0.1666; -0.016; 0.4541; 0.2867; 4.4451; 18.35; -44.58; 14.46; 239.05; -58.63; 73.26; 49.696; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 14222; 
-2.7306; 9.3527; -0.5541; -0.2846; 1.2886; 0.0053; 4.4451; 15.35; -45.68; 16.79; 240.6; -60.13; 93.25; 49.696; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 14360; 
-2.7306; 9.3527; -0.5541; -0.2846; 1.2886; 0.0053; 4.4451; 15.35; -45.68; 16.79; 240.6; -60.13; 93.25; 49.696; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 14479; 
-3.1429; 7.0244; -0.2392; 0.3016; 1.2236; -0.2707; 4.4451; 11.05; -44.18; 21.57; 240.6; -60.13; 93.25; 61.653; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 14583; 
-3.1429; 7.0244; -0.2392; 1.4762; -0.1268; -1.2907; 4.4451; 11.05; -44.18; 21.57; 240.6; -60.13; 93.25; 61.653; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 14694; 
-6.9973; 9.9342; -6.0926; 1.4762; -0.1268; -1.2907; 4.4451; 16.65; -33.37; 33.86; 289.11; -63.43; 108.48; 61.653; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 14799; 
-6.9973; 9.9342; -6.0926; 0.4082; 0.2942; -0.2334; 4.4451; 16.65; -33.37; 33.86; 289.11; -63.43; 108.48; 61.653; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 14910; 
-6.263; 5.2707; -5.2842; 0.4082; 0.2942; -0.2334; 4.4451; 16.65; -33.37; 33.86; 289.11; -63.43; 108.48; 63.548; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15010; 
-6.263; 5.2707; -5.2842; 0.1055; 0.0309; -0.0373; 4.4451; 17.85; -29.26; 37.32; 289.11; -63.43; 108.48; 63.548; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15125; 
-6.438; 5.2348; -5.5865; 0.1055; 0.0309; -0.0373; 4.4451; 17.85; -29.26; 37.32; 289.11; -63.43; 108.48; 63.548; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15226; 
-6.438; 5.2348; -5.5865; -1.2343; 0.5127; 0.0767; 4.4451; 12.55; -34.67; 35.08; 250.1; -39.2; 133.92; 53.006; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15363; 
-6.1751; 7.7094; -6.9438; -1.2343; 0.5127; 0.0767; 4.4451; 12.55; -34.67; 35.08; 250.1; -39.2; 133.92; 53.006; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15463; 
-6.1751; 7.7094; -6.9438; -1.1874; 0.3198; -0.5617; 4.4451; 12.55; -34.67; 35.08; 250.1; -39.2; 133.92; 53.006; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15563; 
-1.9638; 9.4448; -4.724; -1.1874; 0.3198; -0.5617; 4.4451; 12.65; -46.08; 18.32; 250.1; -39.2; 133.92; 57.807; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15664; 
-1.9638; 9.4448; -4.724; -1.0818; 0.7919; -0.372; 4.4451; 12.65; -46.08; 18.32; 250.1; -39.2; 133.92; 57.807; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15782; 
-4.0392; 5.0324; 1.0135; -1.0818; 0.7919; -0.372; 4.4451; 13.45; -47.58; 9.78; 200.97; -55.81; 108.24; 57.807; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 15899; 
-4.0392; 5.0324; 1.0135; 0.9721; 1.3781; -0.1801; 4.4451; 13.45; -47.58; 9.78; 200.97; -55.81; 108.24; 71.248; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16000; 
-3.9284; 9.2162; -0.9212; 0.9721; 1.3781; -0.1801; 4.4451; 13.45; -47.58; 9.78; 200.97; -55.81; 108.24; 71.248; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16100; 
-3.9284; 9.2162; -0.9212; 0.5127; 0.7823; 0.1716; 4.4451; 11.95; -40.97; 27.77; 200.97; -55.81; 108.24; 71.248; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16200; 
-6.3718; 6.2419; -7.5714; 0.5127; 0.7823; 0.1716; 4.4451; 11.95; -40.97; 27.77; 200.97; -55.81; 108.24; 71.248; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16301; 
-6.3718; 6.2419; -7.5714; 0.1151; -0.0991; -0.5308; 4.4451; 11.95; -40.97; 27.77; 200.97; -55.81; 108.24; 57.549; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16401; 
-6.6695; 6.6176; -7.4537; 0.1151; -0.0991; -0.5308; 4.4451; 14.65; -34.97; 33.35; 271.39; -49.52; 122.83; 57.549; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16501; 
-6.6695; 6.6176; -7.4537; -0.7184; 0.2025; 0.2388; 4.4451; 14.65; -34.97; 33.35; 271.39; -49.52; 122.83; 57.549; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16601; 
-6.0202; 4.0751; -6.0801; -0.7184; 0.2025; 0.2388; 4.4451; 14.65; -34.97; 33.35; 271.39; -49.52; 122.83; 57.603; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16703; 
-6.0202; 4.0751; -6.0801; -2.2969; -0.9625; 0.1919; 4.4451; 16.55; -41.38; 24.01; 271.39; -49.52; 122.83; 57.603; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16803; 
-4.4669; 5.6692; -3.4095; -2.2969; -0.9625; 0.1919; 4.4451; 16.55; -41.38; 24.01; 271.39; -49.52; 122.83; 57.603; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 16903; 
-4.4669; 5.6692; -3.4095; -0.2633; 0.2388; -0.0448; 4.192; 15.85; -47.18; 6.94; 188.98; -51.25; 105.34; 57.603; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17023; 
-3.9671; 4.8134; 0.3637; -0.2633; 0.2388; -0.0448; 4.192; 15.85; -47.18; 6.94; 188.98; -51.25; 105.34; 57.37; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17123; 
-3.9671; 4.8134; 0.3637; 1.684; 1.2044; 0.2089; 4.3933; 15.85; -47.18; 6.94; 188.98; -51.25; 105.34; 57.37; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17237; 
-5.5431; 7.6578; -7.0957; 1.684; 1.2044; 0.2089; 4.3933; 10.45; -40.87; 28.07; 188.98; -51.25; 105.34; 57.37; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17337; 
-5.5431; 7.6578; -7.0957; 0.8548; 0.6832; 0.1705; 4.3933; 10.45; -40.87; 28.07; 188.98; -51.25; 105.34; 71.142; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17440; 
-5.5903; 8.1013; -7.1668; 0.8548; 0.6832; 0.1705; 4.3933; 10.45; -40.87; 28.07; 188.98; -51.25; 105.34; 71.142; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17540; 
-5.5903; 8.1013; -7.1668; 0.2302; 0.1108; 0.1045; 4.3933; 5.05; -35.87; 36.3; 250.32; -41.02; 142.56; 71.142; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17646; 
-4.1937; 6.5631; -9.2856; 0.2302; 0.1108; 0.1045; 4.3933; 5.05; -35.87; 36.3; 250.32; -41.02; 142.56; 62.991; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17746; 
-4.1937; 6.5631; -9.2856; -1.1447; -0.2494; 0.0565; 4.3933; 5.25; -40.87; 29.9; 250.32; -41.02; 142.56; 62.991; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17870; 
-3.9717; 6.1163; -8.9699; -1.1447; -0.2494; 0.0565; 4.3933; 5.25; -40.87; 29.9; 250.32; -41.02; 142.56; 62.991; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 17971; 
-3.9717; 6.1163; -8.9699; -0.8942; -0.663; -0.2622; 4.3933; 5.25; -40.87; 29.9; 250.32; -41.02; 142.56; 62.991; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18071; 
-4.4914; 6.8441; -4.0109; -0.8942; -0.663; -0.2622; 4.3933; 13.35; -47.48; 12.32; 167.44; -38.54; 152.1; 66.75; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18171; 
-4.4914; 6.8441; -4.0109; -0.1865; 0.081; -0.1812; 4.192; 13.35; -47.48; 12.32; 167.44; -38.54; 152.1; 66.75; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18299; 
-3.4836; 4.0923; 0.3751; -0.1865; 0.081; -0.1812; 4.192; 14.05; -45.98; 14.05; 167.44; -38.54; 152.1; 66.75; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18421; 
-3.4836; 4.0923; 0.3751; 1.683; 1.5625; 0.1641; 4.192; 14.05; -45.98; 14.05; 167.44; -38.54; 152.1; 71.605; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18521; 
-4.5264; 6.5529; -6.3752; 1.683; 1.5625; 0.1641; 4.1432; 14.05; -45.98; 14.05; 167.44; -38.54; 152.1; 71.605; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18621; 
-4.5264; 6.5529; -6.3752; 2.0283; 1.7778; 0.6726; 4.1432; 3.45; -35.87; 35.18; 229.77; -34.81; 153.58; 71.605; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18721; 
-6.3471; 8.709; -10.667; 2.0283; 1.7778; 0.6726; 4.1432; 3.45; -35.87; 35.18; 229.77; -34.81; 153.58; 72.767; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18821; 
-6.3471; 8.709; -10.667; -0.7226; -0.4903; -0.1194; 4.1432; 3.45; -35.87; 35.18; 229.77; -34.81; 153.58; 72.767; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 18921; 
-3.8687; 5.5421; -8.7201; -0.7226; -0.4903; -0.1194; 4.1432; 6.65; -38.77; 31.83; 229.77; -34.81; 153.58; 72.767; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19022; 
-3.8687; 5.5421; -8.7201; -2.4461; -1.2524; -0.2537; 4.1432; 6.65; -38.77; 31.83; 229.77; -34.81; 153.58; 72.767; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19130; 
-3.4758; 4.9617; -5.0164; -2.4461; -1.2524; -0.2537; 4.3421; 6.65; -38.77; 31.83; 229.77; -34.81; 153.58; 70.489; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19230; 
-3.4758; 4.9617; -5.0164; -0.793; -0.1034; -0.1108; 4.3421; 13.35; -47.38; 10.7; 169.7; -40.06; 145.99; 70.489; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19335; 
-3.847; 7.1795; -0.8514; -0.793; -0.1034; -0.1108; 4.3421; 13.35; -47.38; 10.7; 169.7; -40.06; 145.99; 70.489; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19435; 
-3.847; 7.1795; -0.8514; -0.049; 0.3251; -0.1855; 4.0949; 15.35; -47.78; 2.17; 169.7; -40.06; 145.99; 65.986; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19558; 
-3.937; 5.9911; 0.4075; -0.049; 0.3251; -0.1855; 4.0949; 15.35; -47.78; 2.17; 169.7; -40.06; 145.99; 65.986; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19667; 
-3.937; 5.9911; 0.4075; 1.1842; 0.9923; 0.259; 4.0949; 14.05; -46.28; 11.92; 211.87; -53.65; 101.91; 65.986; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19807; 
-5.0601; 8.4469; -5.8177; 1.1842; 0.9923; 0.259; 4.0949; 14.05; -46.28; 11.92; 211.87; -53.65; 101.91; 71.726; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 19938; 
-7.3062; 7.8988; -6.0316; 0.2675; 0.4061; 0.0021; 4.0949; 9.35; -41.88; 26.85; 211.87; -53.65; 101.91; 71.726; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 20042; 
-7.3062; 7.8988; -6.0316; 0.2675; 0.4061; 0.0021; 4.0949; 9.35; -41.88; 26.85; 211.87; -53.65; 101.91; 71.726; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 20142; 
-4.4321; 6.4564; -6.4345; -0.114; -0.4519; 0.0671; 4.0949; 9.35; -41.88; 26.85; 211.87; -53.65; 101.91; 64.162; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 20243; 
-4.4321; 6.4564; -6.4345; -0.114; -0.4519; 0.0671; 4.3933; 9.95; -45.98; 20.35; 204.09; -47.19; 135.16; 64.162; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 20343; 
-3.2801; 7.2538; -4.9409; -0.421; 0.0725; -0.2729; 4.3933; 9.95; -45.98; 20.35; 204.09; -47.19; 135.16; 64.162; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 20466; 
-3.2801; 7.2538; -4.9409; -0.421; 0.0725; -0.2729; 4.3933; 9.95; -45.98; 20.35; 204.09; -47.19; 135.16; 61.1; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 20566; 
-4.489; 8.4158; -1.9602; -0.6576; -0.3944; -0.0757; 4.3933; 13.35; -48.88; 4.5; 204.09; -47.19; 135.16; 61.1; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 20666; 
-4.489; 8.4158; -1.9602; -0.6576; -0.3944; -0.0757; 6.1721; 13.35; -48.88; 4.5; 204.09; -47.19; 135.16; 61.1; 59.937252; 10.532029; 241.9; 1.56375; 15.0; 23.0; 56.0; 3.706; 20786; 
-4.577; 7.82; 0.4551; -0.8932; -0.114; -0.2483; 6.1721; 14.55; -48.08; -2.71; 159.09; -55.29; 101.9; 61.1; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 20899; 
-4.577; 7.82; 0.4551; 0.1471; 0.2835; -0.1364; 5.6196; 14.55; -48.08; -2.71; 159.09; -55.29; 101.9; 59.688; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21012; 
-3.056; 6.1227; 1.1945; 0.1471; 0.2835; -0.1364; 5.6196; 18.25; -46.68; -4.64; 159.09; -55.29; 101.9; 59.688; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21112; 
-3.056; 6.1227; 1.1945; 1.6233; 0.761; 0.1407; 5.6196; 18.25; -46.68; -4.64; 159.09; -55.29; 101.9; 59.688; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21228; 
-4.6462; 8.4165; -2.0641; 1.6233; 0.761; 0.1407; 7.5333; 18.25; -46.68; -4.64; 159.09; -55.29; 101.9; 67.293; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21329; 
-4.6462; 8.4165; -2.0641; 1.1532; 0.6875; 0.0437; 7.5333; 15.25; -43.38; 19.03; 235.93; -53.8; 96.8; 67.293; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21429; 
-6.9665; 8.8466; -7.0282; 1.1532; 0.6875; 0.0437; 4.2915; 15.25; -43.38; 19.03; 235.93; -53.8; 96.8; 67.293; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21532; 
-6.9665; 8.8466; -7.0282; -0.2761; -0.2835; -0.0608; 4.2915; 13.35; -40.37; 27.26; 235.93; -53.8; 96.8; 62.321; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21649; 
-6.7969; 5.13; -6.746; -0.2761; -0.2835; -0.0608; 4.2915; 13.35; -40.37; 27.26; 235.93; -53.8; 96.8; 62.321; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21752; 
-6.7969; 5.13; -6.746; -1.5039; -0.2963; 0.1919; 4.192; 13.35; -40.37; 27.26; 235.93; -53.8; 96.8; 62.321; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21866; 
-4.3371; 3.214; -2.9879; -1.5039; -0.2963; 0.1919; 4.192; 20.65; -43.28; 17.71; 155.62; -40.25; 145.35; 62.321; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 21966; 
-4.3371; 3.214; -2.9879; -0.3549; 0.1322; 0.3059; 5.6859; 20.65; -43.28; 17.71; 155.62; -40.25; 145.35; 56.612; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22075; 
-10.305; 7.2265; -3.1158; -0.3549; 0.1322; 0.3059; 5.6859; 20.65; -43.28; 17.71; 155.62; -40.25; 145.35; 56.612; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22175; 
-10.305; 7.2265; -3.1158; -1.101; 0.0746; -0.1663; 5.6859; 14.15; -48.98; 6.43; 155.62; -40.25; 145.35; 56.612; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22276; 
-5.0216; 7.4332; -3.0472; -1.101; 0.0746; -0.1663; 5.6859; 14.15; -48.98; 6.43; 155.62; -40.25; 145.35; 57.158; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22376; 
-5.0216; 7.4332; -3.0472; -0.1354; -0.1418; 0.3198; 9.3031; 13.55; -48.58; -0.17; 170.49; -52.91; 102.91; 57.158; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22494; 
-4.1422; 6.0601; -0.835; -0.1354; -0.1418; 0.3198; 9.3031; 13.55; -48.58; -0.17; 170.49; -52.91; 102.91; 57.158; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22594; 
-4.1422; 6.0601; -0.835; 0.0661; 0.1279; 0.194; 10.7084; 13.55; -48.58; -0.17; 170.49; -52.91; 102.91; 53.938; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22703; 
-4.0964; 8.4745; -1.1676; 0.0661; 0.1279; 0.194; 10.7084; 9.35; -49.98; 0.44; 170.49; -52.91; 102.91; 53.938; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22804; 
-4.0964; 8.4745; -1.1676; 0.0288; 0.032; -0.0373; 10.7084; 9.35; -49.98; 0.44; 170.49; -52.91; 102.91; 53.938; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 22905; 
-2.3; 6.4872; -0.9966; 0.0288; 0.032; -0.0373; 8.5702; 9.35; -49.98; 0.44; 170.49; -52.91; 102.91; 53.938; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 23005; 
-2.3; 6.4872; -0.9966; 1.2748; 0.1567; -0.0256; 8.5702; 8.95; -48.98; 8.67; 202.75; -59.73; 104.99; 69.208; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 23120; 
-3.0842; 8.9014; -4.0911; 1.2748; 0.1567; -0.0256; 8.5702; 8.95; -48.98; 8.67; 202.75; -59.73; 104.99; 69.208; 59.93729; 10.531857; 245.5; 2.9398499; 10.0; 23.0; 56.0; 3.706; 23220; 
